consumptionQuantity1,consumptionQuantity2,consumptionValue,consumptionCIFValue,cifValue,date,countryCode,hS10Code,censusUOMId1,censusUOMId2,fasConvertedUOMId,fasNonConvertedUOMId,quantity1,quantity2,value,mes_origen,year
234242.0,0.0,910804.0,914504.0,914504.0,200806,MX,0203294000,47,47,70,70,234242.0,0.0,910804.0,6,2008
188597.0,0.0,716899.0,721979.0,721979.0,200807,MX,0203294000,47,47,70,70,188597.0,0.0,716899.0,7,2008
13499.0,0.0,33447.0,33449.0,33449.0,200808,MX,0203194010,47,47,70,70,13499.0,0.0,33447.0,8,2008
3157.0,0.0,2568.0,2569.0,2569.0,200808,MX,0203194090,47,47,70,70,3157.0,0.0,2568.0,8,2008
243003.0,0.0,929290.0,934390.0,934390.0,200808,MX,0203294000,47,47,70,70,243003.0,0.0,929290.0,8,2008
4996.0,0.0,19273.0,19274.0,19274.0,200809,MX,0203194010,47,47,70,70,4996.0,0.0,19273.0,9,2008
4364.0,0.0,7526.0,7527.0,7527.0,200809,MX,0203194090,47,47,70,70,4364.0,0.0,7526.0,9,2008
4805.0,0.0,18260.0,18261.0,18261.0,200809,MX,0203294000,47,47,70,70,4805.0,0.0,18260.0,9,2008
706.0,0.0,3569.0,3570.0,3570.0,200810,MX,0203194090,47,47,70,70,706.0,0.0,3569.0,10,2008
78979.0,0.0,295767.0,297897.0,297897.0,200810,MX,0203294000,47,47,70,70,78979.0,0.0,295767.0,10,2008
3827.0,0.0,9411.0,9412.0,9412.0,200811,MX,0203194090,47,47,70,70,3827.0,0.0,9411.0,11,2008
140499.0,0.0,560815.0,563345.0,563345.0,200811,MX,0203294000,47,47,70,70,140499.0,0.0,560815.0,11,2008
7828.0,0.0,18947.0,18948.0,18948.0,200812,MX,0203194010,47,47,70,70,7828.0,0.0,18947.0,12,2008
2743.0,0.0,9844.0,9846.0,9846.0,200812,MX,0203194090,47,47,70,70,2743.0,0.0,9844.0,12,2008
121027.0,0.0,448478.0,451129.0,451129.0,200812,MX,0203294000,47,47,70,70,121027.0,0.0,448478.0,12,2008
16073.0,0.0,32249.0,32251.0,2.0,200901,MX,0203194010,47,47,70,70,16073.0,0.0,32249.0,1,2009
3318.0,0.0,6655.0,6657.0,2.0,200901,MX,0203194090,47,47,70,70,3318.0,0.0,6655.0,1,2009
174347.0,0.0,675643.0,679095.0,3452.0,200901,MX,0203294000,47,47,70,70,174347.0,0.0,675643.0,1,2009
